Time	Conc
2554.25	0.00799
2554.292	0.00802
2554.333	0.00804
2554.375	0.00807
2554.417	0.0081
2554.458	0.00813
2554.5	0.00816
2554.542	0.00819
2554.583	0.00822
2554.625	0.00825
2554.667	0.00828
2554.708	0.00831
2554.75	0.00834
2554.792	0.00837
2554.833	0.0084
2554.875	0.00843
2554.917	0.00847
2554.958	0.0085
2555	0.00853
2555.042	0.00856
2555.083	0.0086
2555.125	0.00863
2555.167	0.00866
2555.208	0.0087
2555.25	0.00873
2555.292	0.00876
2555.333	0.0088
2555.375	0.00883
2555.417	0.00887
2555.458	0.0089
2555.5	0.00893
2555.542	0.00897
2555.583	0.009
2555.625	0.00903
2555.667	0.00907
2555.708	0.0091
2555.75	0.00914
2555.792	0.00917
2555.833	0.0092
2555.875	0.00924
2555.917	0.00927
2555.958	0.0093
2556	0.00934
2556.042	0.00937
2556.083	0.0094
2556.125	0.00944
2556.167	0.00947
2556.208	0.0095
2556.25	0.00954
2556.292	0.00957
2556.333	0.0096
2556.375	0.00963
2556.417	0.00967
2556.458	0.0097
2556.5	0.00973
2556.542	0.00976
2556.583	0.0098
2556.625	0.00983
2556.667	0.00986
2556.708	0.00989
2556.75	0.00992
2556.792	0.00995
2556.833	0.00999
2556.875	0.01
2556.917	0.01
2556.958	0.0101
2557	0.0101
2557.042	0.0101
2557.083	0.0102
2557.125	0.0102
2557.167	0.0102
2557.208	0.0103
2557.25	0.0103
2557.292	0.0103
2557.333	0.0104
2557.375	0.0104
2557.417	0.0104
2557.458	0.0104
2557.5	0.0105
2557.542	0.0105
2557.583	0.0105
2557.625	0.0106
2557.667	0.0106
2557.708	0.0106
2557.75	0.0107
2557.792	0.0107
2557.833	0.0107
2557.875	0.0107
2557.917	0.0108
2557.958	0.0108
2558	0.0108
2558.042	0.0109
2558.083	0.0109
2558.125	0.0109
2558.167	0.0109
2558.208	0.011
2558.25	0.011
2558.292	0.011
2558.333	0.011
2558.375	0.0111
2558.417	0.0111
2558.458	0.0111
2558.5	0.0112
2558.542	0.0112
2558.583	0.0112
2558.625	0.0112
2558.667	0.0113
2558.708	0.0113
2558.75	0.0113
2558.792	0.0113
2558.833	0.0114
2558.875	0.0114
2558.917	0.0114
2558.958	0.0114
2559	0.0115
2559.042	0.0115
2559.083	0.0115
2559.125	0.0116
2559.167	0.0116
2559.208	0.0116
2559.25	0.0116
2559.292	0.0117
2559.333	0.0117
2559.375	0.0117
2559.417	0.0117
2559.458	0.0118
2559.5	0.0118
2559.542	0.0118
2559.583	0.0118
2559.625	0.0119
2559.667	0.0119
2559.708	0.0119
2559.75	0.0119
2559.792	0.0119
2559.833	0.012
2559.875	0.012
2559.917	0.012
2559.958	0.012
2560	0.0121
2560.042	0.0121
2560.083	0.0121
2560.125	0.0121
2560.167	0.0122
2560.208	0.0122
2560.25	0.0122
2560.292	0.0122
2560.333	0.0123
2560.375	0.0123
2560.417	0.0123
2560.458	0.0123
2560.5	0.0123
2560.542	0.0124
2560.583	0.0124
2560.625	0.0124
2560.667	0.0124
2560.708	0.0125
2560.75	0.0125
2560.792	0.0125
2560.833	0.0125
2560.875	0.0125
2560.917	0.0126
2560.958	0.0126
2561	0.0126
2561.042	0.0126
2561.083	0.0127
2561.125	0.0127
2561.167	0.0127
2561.208	0.0127
2561.25	0.0127
2561.292	0.0128
2561.333	0.0128
2561.375	0.0128
2561.417	0.0128
2561.458	0.0128
2561.5	0.0129
2561.542	0.0129
2561.583	0.0129
2561.625	0.0129
2561.667	0.0129
2561.708	0.013
2561.75	0.013
2561.792	0.013
2561.833	0.013
2561.875	0.0131
2561.917	0.0131
2561.958	0.0131
2562	0.0131
2562.042	0.0131
2562.083	0.0132
2562.125	0.0132
2562.167	0.0132
2562.208	0.0132
2562.25	0.0132
2562.292	0.0133
2562.333	0.0133
2562.375	0.0133
2562.417	0.0133
2562.458	0.0133
2562.5	0.0134
2562.542	0.0134
2562.583	0.0134
2562.625	0.0134
2562.667	0.0134
2562.708	0.0134
2562.75	0.0135
2562.792	0.0135
2562.833	0.0135
2562.875	0.0135
2562.917	0.0135
2562.958	0.0136
2563	0.0136
2563.042	0.0136
2563.083	0.0136
2563.125	0.0136
2563.167	0.0137
2563.208	0.0137
2563.25	0.0137
2563.292	0.0137
2563.333	0.0137
2563.375	0.0137
2563.417	0.0138
2563.458	0.0138
2563.5	0.0138
2563.542	0.0138
2563.583	0.0138
2563.625	0.0139
2563.667	0.0139
2563.708	0.0139
2563.75	0.0139
2563.792	0.0139
2563.833	0.0139
2563.875	0.014
2563.917	0.014
2563.958	0.014
2564	0.014
2564.042	0.014
2564.083	0.014
2564.125	0.0141
2564.167	0.0141
2564.208	0.0141
2564.25	0.0141
2564.292	0.0141
2564.333	0.0141
2564.375	0.0142
2564.417	0.0142
2564.458	0.0142
2564.5	0.0142
2564.542	0.0142
2564.583	0.0142
2564.625	0.0143
2564.667	0.0143
2564.708	0.0143
2564.75	0.0143
2564.792	0.0143
2564.833	0.0143
2564.875	0.0144
2564.917	0.0144
2564.958	0.0144
2565	0.0144
2565.042	0.0144
2565.083	0.0144
2565.125	0.0145
2565.167	0.0145
2565.208	0.0145
2565.25	0.0145
2565.292	0.0145
2565.333	0.0145
2565.375	0.0146
2565.417	0.0146
2565.458	0.0146
2565.5	0.0146
2565.542	0.0146
2565.583	0.0146
2565.625	0.0146
2565.667	0.0147
2565.708	0.0147
2565.75	0.0147
2565.792	0.0147
2565.833	0.0147
2565.875	0.0147
2565.917	0.0148
2565.958	0.0148
2566	0.0148
2566.042	0.0148
2566.083	0.0148
2566.125	0.0148
2566.167	0.0148
2566.208	0.0149
2566.25	0.0149
2566.292	0.0149
2566.333	0.0149
2566.375	0.0149
2566.417	0.0149
2566.458	0.0149
2566.5	0.015
2566.542	0.015
2566.583	0.015
2566.625	0.015
2566.667	0.015
2566.708	0.015
2566.75	0.015
2566.792	0.0151
2566.833	0.0151
2566.875	0.0151
2566.917	0.0151
2566.958	0.0151
2567	0.0151
2567.042	0.0151
2567.083	0.0152
2567.125	0.0152
2567.167	0.0152
2567.208	0.0152
2567.25	0.0152
2567.292	0.0152
2567.333	0.0152
2567.375	0.0153
2567.417	0.0153
2567.458	0.0153
2567.5	0.0153
2567.542	0.0153
2567.583	0.0153
2567.625	0.0153
2567.667	0.0154
2567.708	0.0154
2567.75	0.0154
2567.792	0.0154
2567.833	0.0154
2567.875	0.0154
2567.917	0.0154
2567.958	0.0154
2568	0.0155
2568.042	0.0155
2568.083	0.0155
2568.125	0.0155
2568.167	0.0155
2568.208	0.0155
2568.25	0.0155
2568.292	0.0155
2568.333	0.0156
2568.375	0.0156
2568.417	0.0156
2568.458	0.0156
2568.5	0.0156
2568.542	0.0156
2568.583	0.0156
2568.625	0.0156
2568.667	0.0157
2568.708	0.0157
2568.75	0.0157
2568.792	0.0157
2568.833	0.0157
2568.875	0.0157
2568.917	0.0157
2568.958	0.0157
2569	0.0158
2569.042	0.0158
2569.083	0.0158
2569.125	0.0158
2569.167	0.0158
2569.208	0.0158
2569.25	0.0158
2569.292	0.0158
2569.333	0.0159
2569.375	0.0159
2569.417	0.0159
2569.458	0.0159
2569.5	0.0159
2569.542	0.0159
2569.583	0.0159
2569.625	0.0159
2569.667	0.016
2569.708	0.016
2569.75	0.016
2569.792	0.016
2569.833	0.016
2569.875	0.016
2569.917	0.016
2569.958	0.016
2570	0.016
2570.042	0.0161
2570.083	0.0161
2570.125	0.0161
2570.167	0.0161
2570.208	0.0161
2570.25	0.0161
2570.292	0.0162
2570.333	0.0162
2570.375	0.0163
2570.417	0.0163
2570.458	0.0163
2570.5	0.0164
2570.542	0.0164
2570.583	0.0164
2570.625	0.0164
2570.667	0.0165
2570.708	0.0165
2570.75	0.0165
2570.792	0.0165
2570.833	0.0166
2570.875	0.0166
2570.917	0.0166
2570.958	0.0166
2571	0.0166
2571.042	0.0167
2571.083	0.0167
2571.125	0.0167
2571.167	0.0167
2571.208	0.0167
2571.25	0.0167
2571.292	0.0168
2571.333	0.0168
2571.375	0.0168
2571.417	0.0168
2571.458	0.0168
2571.5	0.0168
2571.542	0.0169
2571.583	0.0169
2571.625	0.0169
2571.667	0.0169
2571.708	0.0169
2571.75	0.0169
2571.792	0.0169
2571.833	0.0169
2571.875	0.0169
2571.917	0.0169
2571.958	0.017
2572	0.017
2572.042	0.017
2572.083	0.017
2572.125	0.017
2572.167	0.017
2572.208	0.017
2572.25	0.017
2572.292	0.017
2572.333	0.017
2572.375	0.017
2572.417	0.017
2572.458	0.017
2572.5	0.017
2572.542	0.017
2572.583	0.017
2572.625	0.017
2572.667	0.0171
2572.708	0.0171
2572.75	0.0171
2572.792	0.0171
2572.833	0.0171
2572.875	0.0171
2572.917	0.0171
2572.958	0.0171
2573	0.0171
2573.042	0.0171
2573.083	0.0171
2573.125	0.0171
2573.167	0.0171
2573.208	0.0171
2573.25	0.0171
2573.292	0.0171
2573.333	0.0171
2573.375	0.0171
2573.417	0.0171
2573.458	0.0171
2573.5	0.0172
2573.542	0.0172
2573.583	0.0172
2573.625	0.0172
2573.667	0.0172
2573.708	0.0172
2573.75	0.0172
2573.792	0.0172
2573.833	0.0172
2573.875	0.0172
2573.917	0.0172
2573.958	0.0172
2574	0.0172
2574.042	0.0172
2574.083	0.0172
2574.125	0.0172
2574.167	0.0172
2574.208	0.0172
2574.25	0.0173
2574.292	0.0173
2574.333	0.0173
2574.375	0.0173
2574.417	0.0173
2574.458	0.0173
2574.5	0.0173
2574.542	0.0173
2574.583	0.0173
2574.625	0.0173
2574.667	0.0173
2574.708	0.0173
2574.75	0.0173
2574.792	0.0173
2574.833	0.0173
2574.875	0.0173
2574.917	0.0174
2574.958	0.0174
2575	0.0174
2575.042	0.0174
2575.083	0.0174
2575.125	0.0174
2575.167	0.0174
2575.208	0.0174
2575.25	0.0174
2575.292	0.0174
2575.333	0.0174
2575.375	0.0174
2575.417	0.0174
2575.458	0.0174
2575.5	0.0174
2575.542	0.0175
2575.583	0.0175
2575.625	0.0175
2575.667	0.0175
2575.708	0.0175
2575.75	0.0175
2575.792	0.0175
2575.833	0.0175
2575.875	0.0175
2575.917	0.0175
2575.958	0.0175
2576	0.0175
2576.042	0.0175
2576.083	0.0175
2576.125	0.0175
2576.167	0.0176
2576.208	0.0176
2576.25	0.0176
2576.292	0.0176
2576.333	0.0176
2576.375	0.0176
2576.417	0.0176
2576.458	0.0176
2576.5	0.0176
2576.542	0.0176
2576.583	0.0176
2576.625	0.0176
2576.667	0.0176
2576.708	0.0176
2576.75	0.0177
2576.792	0.0177
2576.833	0.0177
2576.875	0.0177
2576.917	0.0177
2576.958	0.0177
2577	0.0177
2577.042	0.0177
2577.083	0.0177
2577.125	0.0177
2577.167	0.0177
2577.208	0.0177
2577.25	0.0177
2577.292	0.0177
2577.333	0.0177
2577.375	0.0177
2577.417	0.0178
2577.458	0.0178
2577.5	0.0178
2577.542	0.0178
2577.583	0.0178
2577.625	0.0178
2577.667	0.0178
2577.708	0.0178
2577.75	0.0178
2577.792	0.0178
2577.833	0.0178
2577.875	0.0178
2577.917	0.0178
2577.958	0.0178
2578	0.0178
2578.042	0.0179
2578.083	0.0179
2578.125	0.0179
2578.167	0.0179
2578.208	0.0179
2578.25	0.0179
2578.292	0.0179
2578.333	0.0179
2578.375	0.0179
2578.417	0.0179
2578.458	0.0179
2578.5	0.0179
2578.542	0.0179
2578.583	0.018
2578.625	0.018
2578.667	0.018
2578.708	0.018
2578.75	0.018
2578.792	0.018
2578.833	0.018
2578.875	0.018
2578.917	0.018
2578.958	0.018
2579	0.0181
2579.042	0.0181
2579.083	0.0181
2579.125	0.0181
2579.167	0.0181
2579.208	0.0181
2579.25	0.0182
2579.292	0.0182
2579.333	0.0182
2579.375	0.0182
2579.417	0.0181
2579.458	0.0181
2579.5	0.018
2579.542	0.018
2579.583	0.018
2579.625	0.0179
2579.667	0.0179
2579.708	0.0179
2579.75	0.0179
2579.792	0.0178
2579.833	0.0178
2579.875	0.0178
2579.917	0.0178
2579.958	0.0178
2580	0.0178
2580.042	0.0178
2580.083	0.0178
2580.125	0.0178
2580.167	0.0178
2580.208	0.0178
2580.25	0.0178
2580.292	0.0178
2580.333	0.0178
2580.375	0.0178
2580.417	0.0178
2580.458	0.0178
2580.5	0.0177
2580.542	0.0177
2580.583	0.0177
2580.625	0.0177
2580.667	0.0177
2580.708	0.0177
2580.75	0.0177
2580.792	0.0177
2580.833	0.0177
2580.875	0.0177
2580.917	0.0177
2580.958	0.0177
2581	0.0177
2581.042	0.0177
2581.083	0.0177
2581.125	0.0177
2581.167	0.0178
2581.208	0.0178
2581.25	0.0178
2581.292	0.0178
2581.333	0.0178
2581.375	0.0178
2581.417	0.0178
2581.458	0.0178
2581.5	0.0178
2581.542	0.0178
2581.583	0.0178
2581.625	0.0178
2581.667	0.0178
2581.708	0.0178
2581.75	0.0178
2581.792	0.0178
2581.833	0.0178
2581.875	0.0178
2581.917	0.0178
2581.958	0.0178
2582	0.0178
2582.042	0.0178
2582.083	0.0178
2582.125	0.0178
2582.167	0.0178
2582.208	0.0178
2582.25	0.0178
2582.292	0.0178
2582.333	0.0178
2582.375	0.0178
2582.417	0.0178
2582.458	0.0178
2582.5	0.0178
2582.542	0.0178
2582.583	0.0178
2582.625	0.0178
2582.667	0.0178
2582.708	0.0178
2582.75	0.0178
2582.792	0.0178
2582.833	0.0178
2582.875	0.0178
2582.917	0.0178
2582.958	0.0179
2583	0.0179
2583.042	0.0179
2583.083	0.0179
2583.125	0.0179
2583.167	0.0179
2583.208	0.0179
2583.25	0.0179
2583.292	0.0179
2583.333	0.0179
2583.375	0.0179
2583.417	0.0179
2583.458	0.0179
2583.5	0.0179
2583.542	0.0179
2583.583	0.0179
2583.625	0.0179
2583.667	0.0179
2583.708	0.0179
2583.75	0.0179
2583.792	0.0179
2583.833	0.0179
2583.875	0.0179
2583.917	0.0179
2583.958	0.0179
2584	0.018
2584.042	0.018
2584.083	0.018
2584.125	0.018
2584.167	0.018
2584.208	0.018
2584.25	0.018
2584.292	0.018
2584.333	0.018
2584.375	0.018
2584.417	0.018
2584.458	0.018
2584.5	0.018
2584.542	0.018
2584.583	0.018
2584.625	0.018
2584.667	0.018
2584.708	0.018
2584.75	0.018
2584.792	0.018
2584.833	0.018
2584.875	0.0181
2584.917	0.0181
2584.958	0.0181
2585	0.0181
2585.042	0.0181
2585.083	0.0181
2585.125	0.0181
2585.167	0.0181
2585.208	0.0181
2585.25	0.0181
2585.292	0.0181
2585.333	0.0181
2585.375	0.0181
2585.417	0.0181
2585.458	0.0181
2585.5	0.0181
2585.542	0.0181
2585.583	0.0181
2585.625	0.0181
2585.667	0.0182
2585.708	0.0182
2585.75	0.0182
2585.792	0.0182
2585.833	0.0182
2585.875	0.0182
2585.917	0.0182
2585.958	0.0182
2586	0.0182
2586.042	0.0182
2586.083	0.0182
2586.125	0.0182
2586.167	0.0182
2586.208	0.0182
2586.25	0.0182
2586.292	0.0183
2586.333	0.0183
2586.375	0.0183
2586.417	0.0182
2586.458	0.0182
2586.5	0.0182
2586.542	0.0181
2586.583	0.0181
2586.625	0.0181
2586.667	0.018
2586.708	0.018
2586.75	0.018
2586.792	0.018
2586.833	0.0179
2586.875	0.0179
2586.917	0.0179
2586.958	0.0179
2587	0.0179
2587.042	0.0179
2587.083	0.0179
2587.125	0.0179
2587.167	0.0178
2587.208	0.0178
2587.25	0.0178
2587.292	0.0178
2587.333	0.0178
2587.375	0.0178
2587.417	0.0178
2587.458	0.0178
2587.5	0.0178
2587.542	0.0178
2587.583	0.0178
2587.625	0.0178
2587.667	0.0178
2587.708	0.0178
2587.75	0.0178
2587.792	0.0178
2587.833	0.0178
2587.875	0.0178
2587.917	0.0178
2587.958	0.0178
2588	0.0178
2588.042	0.0178
2588.083	0.0178
2588.125	0.0178
2588.167	0.0178
2588.208	0.0178
2588.25	0.0178
2588.292	0.0178
2588.333	0.0178
2588.375	0.0178
2588.417	0.0178
2588.458	0.0178
2588.5	0.0178
2588.542	0.0178
2588.583	0.0178
2588.625	0.0178
2588.667	0.0178
2588.708	0.0178
2588.75	0.0178
2588.792	0.0178
2588.833	0.0178
2588.875	0.0178
2588.917	0.0178
2588.958	0.0178
2589	0.0178
2589.042	0.0178
2589.083	0.0178
2589.125	0.0178
2589.167	0.0178
2589.208	0.0178
2589.25	0.0178
2589.292	0.0178
2589.333	0.0178
2589.375	0.0178
2589.417	0.0178
2589.458	0.0178
2589.5	0.0178
2589.542	0.0178
2589.583	0.0178
2589.625	0.0178
2589.667	0.0178
2589.708	0.0178
2589.75	0.0178
2589.792	0.0178
2589.833	0.0178
2589.875	0.0178
2589.917	0.0178
2589.958	0.0179
2590	0.0179
2590.042	0.0179
2590.083	0.0179
2590.125	0.0179
2590.167	0.0179
2590.208	0.0179
2590.25	0.0179
2590.292	0.0179
2590.333	0.0179
2590.375	0.0179
2590.417	0.0179
2590.458	0.0179
2590.5	0.0179
2590.542	0.0179
2590.583	0.0179
2590.625	0.0179
2590.667	0.0179
2590.708	0.0179
2590.75	0.0179
2590.792	0.0179
2590.833	0.0179
2590.875	0.0179
2590.917	0.0179
2590.958	0.0179
2591	0.0179
2591.042	0.0179
2591.083	0.018
2591.125	0.018
2591.167	0.018
2591.208	0.018
2591.25	0.018
2591.292	0.018
2591.333	0.018
2591.375	0.018
2591.417	0.018
2591.458	0.018
2591.5	0.018
2591.542	0.018
2591.583	0.018
2591.625	0.018
2591.667	0.018
2591.708	0.018
2591.75	0.018
2591.792	0.018
2591.833	0.018
2591.875	0.018
2591.917	0.018
2591.958	0.018
2592	0.018
2592.042	0.018
2592.083	0.018
2592.125	0.0181
2592.167	0.0181
2592.208	0.0181
2592.25	0.0181
2592.292	0.0181
2592.333	0.0181
2592.375	0.0181
2592.417	0.0181
2592.458	0.0181
2592.5	0.0181
2592.542	0.0181
2592.583	0.0181
2592.625	0.0181
2592.667	0.0181
2592.708	0.0181
2592.75	0.0181
2592.792	0.0181
2592.833	0.0181
2592.875	0.0181
2592.917	0.0181
2592.958	0.0181
2593	0.0181
2593.042	0.0181
2593.083	0.0182
2593.125	0.0182
2593.167	0.0182
2593.208	0.0182
2593.25	0.0182
2593.292	0.0182
2593.333	0.0182
2593.375	0.0182
2593.417	0.0182
2593.458	0.0182
2593.5	0.0182
2593.542	0.0182
2593.583	0.0182
2593.625	0.0182
2593.667	0.0182
2593.708	0.0182
2593.75	0.0182
2593.792	0.0182
2593.833	0.0182
2593.875	0.0182
2593.917	0.0182
2593.958	0.0182
2594	0.0182
2594.042	0.0183
2594.083	0.0183
2594.125	0.0183
2594.167	0.0183
2594.208	0.0183
2594.25	0.0183
2594.292	0.0183
2594.333	0.0183
2594.375	0.0183
2594.417	0.0183
2594.458	0.0183
2594.5	0.0183
2594.542	0.0183
2594.583	0.0183
2594.625	0.0183
2594.667	0.0183
2594.708	0.0183
2594.75	0.0183
2594.792	0.0183
2594.833	0.0183
2594.875	0.0183
2594.917	0.0183
2594.958	0.0183
2595	0.0183
2595.042	0.0184
2595.083	0.0184
2595.125	0.0184
2595.167	0.0184
2595.208	0.0184
2595.25	0.0184
2595.292	0.0184
2595.333	0.0184
2595.375	0.0184
2595.417	0.0184
2595.458	0.0184
2595.5	0.0184
2595.542	0.0184
2595.583	0.0184
2595.625	0.0184
2595.667	0.0184
2595.708	0.0184
2595.75	0.0184
2595.792	0.0184
2595.833	0.0184
2595.875	0.0184
2595.917	0.0184
2595.958	0.0184
2596	0.0184
2596.042	0.0184
2596.083	0.0185
2596.125	0.0185
2596.167	0.0185
2596.208	0.0185
2596.25	0.0185
2596.292	0.0185
2596.333	0.0185
2596.375	0.0185
2596.417	0.0185
2596.458	0.0185
2596.5	0.0185
2596.542	0.0185
2596.583	0.0185
2596.625	0.0185
2596.667	0.0185
2596.708	0.0185
2596.75	0.0185
2596.792	0.0185
2596.833	0.0185
2596.875	0.0185
2596.917	0.0185
2596.958	0.0185
2597	0.0185
2597.042	0.0185
2597.083	0.0185
2597.125	0.0185
2597.167	0.0186
2597.208	0.0186
2597.25	0.0186
2597.292	0.0186
2597.333	0.0186
2597.375	0.0186
2597.417	0.0186
2597.458	0.0186
2597.5	0.0186
2597.542	0.0186
2597.583	0.0186
2597.625	0.0186
2597.667	0.0186
2597.708	0.0186
2597.75	0.0186
2597.792	0.0186
2597.833	0.0186
2597.875	0.0186
2597.917	0.0186
2597.958	0.0186
2598	0.0186
2598.042	0.0186
2598.083	0.0186
2598.125	0.0186
2598.167	0.0186
2598.208	0.0186
2598.25	0.0186
2598.292	0.0186
2598.333	0.0186
2598.375	0.0187
2598.417	0.0187
2598.458	0.0187
2598.5	0.0187
2598.542	0.0187
2598.583	0.0187
2598.625	0.0187
2598.667	0.0187
2598.708	0.0187
2598.75	0.0187
2598.792	0.0187
2598.833	0.0187
2598.875	0.0187
2598.917	0.0187
2598.958	0.0187
2599	0.0187
2599.042	0.0187
2599.083	0.0187
2599.125	0.0187
2599.167	0.0187
2599.208	0.0187
2599.25	0.0187
2599.292	0.0187
2599.333	0.0187
2599.375	0.0187
2599.417	0.0187
2599.458	0.0187
2599.5	0.0187
2599.542	0.0187
2599.583	0.0187
2599.625	0.0187
2599.667	0.0187
2599.708	0.0188
2599.75	0.0188
2599.792	0.0188
2599.833	0.0188
2599.875	0.0188
2599.917	0.0188
2599.958	0.0188
2600	0.0188
2600.042	0.0188
2600.083	0.0188
2600.125	0.0188
2600.167	0.0188
2600.208	0.0188
2600.25	0.0188
2600.292	0.0188
2600.333	0.0188
2600.375	0.0188
2600.417	0.0188
2600.458	0.0188
2600.5	0.0188
2600.542	0.0188
2600.583	0.0188
2600.625	0.0188
2600.667	0.0188
2600.708	0.0188
2600.75	0.0188
2600.792	0.0188
2600.833	0.0188
2600.875	0.0188
2600.917	0.0188
2600.958	0.0188
2601	0.0188
2601.042	0.0188
2601.083	0.0188
2601.125	0.0188
2601.167	0.0188
2601.208	0.0188
2601.25	0.0188
2601.292	0.0188
2601.333	0.0188
2601.375	0.0188
2601.417	0.0188
2601.458	0.0189
2601.5	0.0189
2601.542	0.0189
2601.583	0.0189
2601.625	0.0189
2601.667	0.0189
2601.708	0.0189
2601.75	0.0189
2601.792	0.0189
2601.833	0.0189
2601.875	0.0189
2601.917	0.0189
2601.958	0.0189
2602	0.0189
2602.042	0.0189
2602.083	0.0189
2602.125	0.0189
2602.167	0.0189
2602.208	0.0189
2602.25	0.0189
2602.292	0.0189
2602.333	0.0189
2602.375	0.0189
2602.417	0.0189
2602.458	0.0189
2602.5	0.0189
2602.542	0.0189
2602.583	0.0189
2602.625	0.0189
2602.667	0.0189
2602.708	0.0189
2602.75	0.0189
2602.792	0.0189
2602.833	0.0189
2602.875	0.0189
2602.917	0.0189
2602.958	0.0189
2603	0.0189
2603.042	0.0189
2603.083	0.0189
2603.125	0.0189
2603.167	0.0189
2603.208	0.0189
2603.25	0.0189
2603.292	0.0189
2603.333	0.0189
2603.375	0.0189
2603.417	0.0189
2603.458	0.0189
2603.5	0.0189
2603.542	0.0189
2603.583	0.0189
2603.625	0.0189
2603.667	0.0189
2603.708	0.0189
2603.75	0.0189
2603.792	0.0189
2603.833	0.0189
2603.875	0.0189
2603.917	0.0189
2603.958	0.0189
2604	0.0189
2604.042	0.0189
2604.083	0.0189
2604.125	0.0189
2604.167	0.0189
2604.208	0.0189
2604.25	0.0189
2604.292	0.0189
2604.333	0.0189
2604.375	0.0189
2604.417	0.0189
2604.458	0.0189
2604.5	0.0189
2604.542	0.0189
2604.583	0.0189
2604.625	0.0189
2604.667	0.0189
2604.708	0.0189
2604.75	0.0189
2604.792	0.0189
2604.833	0.0189
2604.875	0.0189
2604.917	0.0189
2604.958	0.0189
2605	0.0189
2605.042	0.0189
2605.083	0.0189
2605.125	0.0189
2605.167	0.0189
2605.208	0.0189
2605.25	0.0189
2605.292	0.0189
2605.333	0.0189
2605.375	0.0189
2605.417	0.0189
2605.458	0.0189
2605.5	0.0189
2605.542	0.0189
2605.583	0.0189
2605.625	0.0189
2605.667	0.0189
2605.708	0.0189
2605.75	0.0189
2605.792	0.0189
2605.833	0.0189
2605.875	0.0189
2605.917	0.0189
2605.958	0.0189
2606	0.0189
2606.042	0.0189
2606.083	0.0189
2606.125	0.0189
2606.167	0.0189
2606.208	0.0189
2606.25	0.0189
2606.292	0.0189
2606.333	0.0189
2606.375	0.0189
2606.417	0.0189
2606.458	0.0189
2606.5	0.0189
2606.542	0.0189
2606.583	0.0189
2606.625	0.0189
2606.667	0.0189
2606.708	0.0189
2606.75	0.0189
2606.792	0.0189
2606.833	0.0189
2606.875	0.0189
2606.917	0.0189
2606.958	0.0189
2607	0.0189
2607.042	0.0189
2607.083	0.0189
2607.125	0.0189
2607.167	0.0189
2607.208	0.0189
2607.25	0.0189
2607.292	0.0189
2607.333	0.0189
2607.375	0.0189
2607.417	0.0189
2607.458	0.0189
2607.5	0.0189
2607.542	0.0189
2607.583	0.0189
2607.625	0.0189
2607.667	0.0189
2607.708	0.0189
2607.75	0.0189
2607.792	0.0189
2607.833	0.0188
2607.875	0.0188
2607.917	0.0188
2607.958	0.0188
2608	0.0188
2608.042	0.0188
2608.083	0.0188
2608.125	0.0188
2608.167	0.0188
2608.208	0.0188
2608.25	0.0188
2608.292	0.0188
2608.333	0.0188
2608.375	0.0188
2608.417	0.0188
2608.458	0.0188
2608.5	0.0188
2608.542	0.0188
2608.583	0.0188
2608.625	0.0188
2608.667	0.0188
2608.708	0.0188
2608.75	0.0188
2608.792	0.0188
2608.833	0.0188
2608.875	0.0188
2608.917	0.0188
2608.958	0.0188
2609	0.0188
2609.042	0.0188
2609.083	0.0188
2609.125	0.0188
2609.167	0.0188
2609.208	0.0188
2609.25	0.0187
2609.292	0.0187
2609.333	0.0187
2609.375	0.0187
2609.417	0.0187
2609.458	0.0187
2609.5	0.0187
2609.542	0.0187
2609.583	0.0187
2609.625	0.0187
2609.667	0.0187
2609.708	0.0187
2609.75	0.0187
2609.792	0.0187
2609.833	0.0187
2609.875	0.0187
2609.917	0.0187
2609.958	0.0187
2610	0.0187
2610.042	0.0187
2610.083	0.0187
2610.125	0.0187
2610.167	0.0187
2610.208	0.0187
2610.25	0.0186
2610.292	0.0186
2610.333	0.0186
2610.375	0.0186
2610.417	0.0186
2610.458	0.0186
2610.5	0.0186
2610.542	0.0186
2610.583	0.0186
2610.625	0.0186
2610.667	0.0186
2610.708	0.0186
2610.75	0.0186
2610.792	0.0186
2610.833	0.0186
2610.875	0.0186
2610.917	0.0186
2610.958	0.0186
2611	0.0186
2611.042	0.0186
2611.083	0.0185
2611.125	0.0185
2611.167	0.0185
2611.208	0.0185
2611.25	0.0185
2611.292	0.0185
2611.333	0.0185
2611.375	0.0185
2611.417	0.0185
2611.458	0.0185
2611.5	0.0185
2611.542	0.0185
2611.583	0.0185
2611.625	0.0185
2611.667	0.0185
2611.708	0.0185
2611.75	0.0185
2611.792	0.0184
2611.833	0.0184
2611.875	0.0184
2611.917	0.0184
2611.958	0.0184
2612	0.0184
2612.042	0.0184
2612.083	0.0184
2612.125	0.0184
2612.167	0.0184
2612.208	0.0184
2612.25	0.0184
2612.292	0.0184
2612.333	0.0184
2612.375	0.0184
2612.417	0.0183
2612.458	0.0183
2612.5	0.0183
2612.542	0.0183
2612.583	0.0183
2612.625	0.0183
2612.667	0.0183
2612.708	0.0183
2612.75	0.0183
2612.792	0.0183
2612.833	0.0183
2612.875	0.0183
2612.917	0.0183
2612.958	0.0183
2613	0.0182
2613.042	0.0182
2613.083	0.0182
2613.125	0.0182
2613.167	0.0182
2613.208	0.0182
2613.25	0.0182
2613.292	0.0182
2613.333	0.0182
2613.375	0.0182
2613.417	0.0182
2613.458	0.0182
